timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence
17585,0.60565,0.30641,-0.31152,0.99999,0.61238,0.28802,-0.29324,0.99998,0.61683,0.28881,-0.29332,0.99998,0.62127,0.28959,-0.29336,0.99998,0.5985,0.28715,-0.29139,0.99998,0.59465,0.28744,-0.29138,0.99997,0.5908,0.28797,-0.29141,0.99997,0.62749,0.30132,-0.17449,0.99998,0.58459,0.30031,-0.16736,0.99996,0.61467,0.33163,-0.26752,0.99999,0.59697,0.33152,-0.26514,0.99999,0.66418,0.42892,-0.10109,0.99998,0.54824,0.41847,-0.09392,0.99993,0.67904,0.58501,-0.0614,0.99629,0.53163,0.5851,-0.0431,0.98829,0.66511,0.70533,-0.20456,0.99629,0.53403,0.72243,-0.15429,0.96495,0.66045,0.75079,-0.25499,0.99083,0.53212,0.77317,-0.19274,0.93408,0.64924,0.73665,-0.28921,0.99141,0.54126,0.76934,-0.23196,0.9382,0.64758,0.72197,-0.22038,0.98901,0.54377,0.75598,-0.16966,0.93589,0.63667,0.73308,0.00085,0.99896,0.56648,0.72957,-0.00056,0.99902,0.63976,0.93843,-0.01109,0.93278,0.53619,0.93154,-0.02639,0.93153,0.64622,1.09604,0.24906,0.62886,0.52387,1.1065,0.20117,0.63281,0.64392,1.1169,0.26853,0.47745,0.52507,1.12855,0.21887,0.37171,0.65441,1.16559,0.15788,0.42767,0.51557,1.17376,0.08662,0.41715
17617,0.60231,0.30612,-0.33123,0.99999,0.6088,0.2878,-0.31135,0.99998,0.61328,0.28854,-0.31144,0.99998,0.61766,0.28936,-0.3115,0.99998,0.59477,0.28711,-0.3103,0.99998,0.59118,0.28744,-0.31031,0.99997,0.5867,0.28797,-0.31034,0.99997,0.624,0.301,-0.18634,0.99998,0.58057,0.30068,-0.18229,0.99996,0.61159,0.33146,-0.28501,0.99999,0.59364,0.33147,-0.28361,0.99999,0.66035,0.42845,-0.10477,0.99998,0.54475,0.42004,-0.10873,0.99993,0.67713,0.58516,-0.06356,0.9964,0.52883,0.58745,-0.0576,0.98848,0.66253,0.70578,-0.20844,0.9963,0.52897,0.72346,-0.17157,0.96542,0.65786,0.7509,-0.25999,0.99079,0.52733,0.77383,-0.21333,0.93469,0.64675,0.7368,-0.29481,0.99137,0.53631,0.7701,-0.25628,0.93885,0.64518,0.72231,-0.22468,0.98893,0.53878,0.75677,-0.19041,0.93654,0.63358,0.73274,0.00386,0.99899,0.56304,0.72942,-0.00355,0.99905,0.63897,0.93916,-0.03072,0.93311,0.52713,0.93586,-0.0432,0.93224,0.64541,1.10538,0.23387,0.62089,0.51425,1.11024,0.19352,0.61899,0.6416,1.12733,0.25376,0.46556,0.51527,1.13249,0.2121,0.35642,0.65495,1.17357,0.13718,0.41661,0.50619,1.17712,0.07612,0.40223
17649,0.59725,0.30607,-0.32301,0.99999,0.6035,0.28777,-0.30332,0.99998,0.60824,0.28838,-0.30342,0.99998,0.61268,0.28917,-0.30347,0.99998,0.59015,0.28718,-0.30214,0.99998,0.5864,0.28751,-0.30214,0.99997,0.5815,0.28816,-0.30218,0.99997,0.61943,0.30063,-0.18059,0.99998,0.57615,0.30115,-0.17671,0.99997,0.60698,0.33136,-0.27748,0.99999,0.58939,0.33145,-0.27598,0.99999,0.65598,0.42813,-0.10198,0.99998,0.54047,0.42065,-0.10394,0.99993,0.67362,0.58569,-0.06245,0.99649,0.52548,0.58822,-0.05755,0.98861,0.6592,0.70673,-0.21143,0.99631,0.5244,0.72744,-0.17173,0.9656,0.65422,0.75115,-0.26393,0.9908,0.52216,0.77645,-0.21391,0.93491,0.64345,0.73691,-0.29937,0.99138,0.53095,0.77255,-0.25608,0.93907,0.64209,0.72255,-0.22808,0.98891,0.53369,0.75952,-0.19072,0.93671,0.63064,0.73256,0.00453,0.99904,0.5597,0.72942,-0.00423,0.99909,0.63676,0.93991,-0.03861,0.93438,0.51951,0.93776,-0.05031,0.93412,0.64314,1.10865,0.23173,0.61889,0.50507,1.11584,0.18731,0.6136,0.63857,1.13038,0.25235,0.45706,0.50654,1.13778,0.20596,0.34504,0.6548,1.17742,0.13659,0.41222,0.49649,1.18515,0.0692,0.39501
17681,0.59109,0.30656,-0.32239,0.99999,0.59731,0.28793,-0.30365,0.99998,0.60232,0.28844,-0.30374,0.99998,0.60692,0.28917,-0.3038,0.99998,0.58439,0.28763,-0.30198,0.99998,0.58007,0.28795,-0.30199,0.99998,0.57576,0.28874,-0.30202,0.99997,0.61401,0.3005,-0.18298,0.99998,0.5703,0.30132,-0.1771,0.99997,0.60101,0.33149,-0.27763,0.99999,0.58391,0.3316,-0.27559,0.99999,0.6505,0.42745,-0.10329,0.99999,0.53496,0.42238,-0.10659,0.99993,0.66892,0.58696,-0.06222,0.99659,0.52113,0.59005,-0.06223,0.98868,0.65439,0.70926,-0.20745,0.99637,0.51954,0.73188,-0.17746,0.96558,0.64954,0.75205,-0.25839,0.9909,0.51733,0.77979,-0.21963,0.93493,0.63865,0.73781,-0.29312,0.99148,0.52652,0.77598,-0.26127,0.93912,0.63702,0.72403,-0.22374,0.98901,0.52926,0.76311,-0.19655,0.93685,0.62509,0.73343,0.00607,0.99908,0.55523,0.73019,-0.00577,0.99912,0.63354,0.94162,-0.03288,0.93267,0.51492,0.93904,-0.04108,0.93397,0.63589,1.11084,0.23786,0.61002,0.50033,1.11681,0.19209,0.60274,0.63041,1.13283,0.25881,0.44956,0.50117,1.13846,0.21054,0.33284,0.65099,1.17867,0.14558,0.40188,0.49212,1.18717,0.07611,0.38274
17728,0.58354,0.30751,-0.31602,0.99999,0.58977,0.2882,-0.29856,0.99998,0.59461,0.28859,-0.29866,0.99998,0.59948,0.28923,-0.29873,0.99998,0.57741,0.28816,-0.29564,0.99998,0.5731,0.28867,-0.29564,0.99998,0.56952,0.28948,-0.29569,0.99997,0.60782,0.30049,-0.18139,0.99998,0.5642,0.30179,-0.16945,0.99997,0.59309,0.33191,-0.27243,0.99999,0.57671,0.33208,-0.26865,0.99999,0.64498,0.42737,-0.09962,0.99999,0.52826,0.42442,-0.10584,0.99993,0.66453,0.58743,-0.05694,0.99667,0.51561,0.59165,-0.06114,0.98872,0.65019,0.70998,-0.19511,0.99642,0.51434,0.73413,-0.17538,0.96561,0.6452,0.75268,-0.24609,0.991,0.51187,0.78286,-0.21821,0.93502,0.63395,0.73879,-0.28016,0.99157,0.52208,0.77875,-0.2598,0.93924,0.63212,0.72518,-0.21082,0.98912,0.52488,0.76565,-0.19536,0.93711,0.62023,0.73542,0.00687,0.99911,0.55053,0.73373,-0.00656,0.99916,0.63156,0.94445,-0.02859,0.93246,0.50898,0.94516,-0.0384,0.93469,0.63395,1.11165,0.23841,0.60288,0.49894,1.11699,0.19748,0.59241,0.62831,1.13357,0.25953,0.44304,0.50013,1.13834,0.21883,0.32224,0.65004,1.17948,0.15053,0.39245,0.49023,1.18743,0.08999,0.37121
17761,0.57599,0.30766,-0.30437,0.99999,0.58191,0.28828,-0.28653,0.99998,0.58665,0.2886,-0.28663,0.99998,0.59152,0.28921,-0.28669,0.99998,0.56968,0.28848,-0.28322,0.99998,0.56558,0.28908,-0.28322,0.99998,0.56141,0.28983,-0.28325,0.99997,0.60054,0.30012,-0.17146,0.99998,0.55557,0.30206,-0.15766,0.99997,0.58482,0.33191,-0.26199,1.0,0.56863,0.3321,-0.25769,0.99999,0.63826,0.42654,-0.09546,0.99999,0.52118,0.42567,-0.09819,0.99994,0.65863,0.58739,-0.0491,0.99682,0.50903,0.59157,-0.06061,0.98903,0.64517,0.71187,-0.17726,0.99656,0.50919,0.7333,-0.17692,0.96624,0.64074,0.75442,-0.22691,0.99128,0.50645,0.78256,-0.22055,0.93596,0.62929,0.74033,-0.26127,0.99183,0.51744,0.77821,-0.26069,0.94011,0.62734,0.72684,-0.19267,0.98944,0.52035,0.76488,-0.19627,0.93806,0.61389,0.73717,0.00676,0.99916,0.54457,0.73607,-0.00646,0.9992,0.62915,0.94549,-0.0272,0.9341,0.50526,0.94703,-0.03237,0.93692,0.63467,1.11406,0.24077,0.60468,0.49355,1.12044,0.20317,0.59672,0.62907,1.13683,0.26195,0.44269,0.49554,1.14277,0.22347,0.32043,0.65068,1.18288,0.1529,0.39097,0.48306,1.19151,0.09176,0.37089
17793,0.56899,0.30765,-0.29337,0.99999,0.57473,0.2883,-0.27522,0.99998,0.57931,0.2886,-0.27533,0.99998,0.58416,0.28914,-0.27539,0.99998,0.56282,0.28866,-0.27131,0.99998,0.55881,0.28933,-0.2713,0.99998,0.55449,0.29007,-0.27134,0.99997,0.59304,0.29973,-0.1632,0.99998,0.54855,0.30256,-0.14617,0.99997,0.57758,0.33186,-0.25259,1.0,0.56169,0.3321,-0.24737,0.99999,0.63198,0.42636,-0.09519,0.99999,0.51444,0.42769,-0.09094,0.99994,0.65283,0.58746,-0.04922,0.9969,0.50425,0.59227,-0.05899,0.98892,0.63977,0.71584,-0.1787,0.99659,0.50393,0.73385,-0.17481,0.96571,0.63535,0.75701,-0.22815,0.99134,0.50117,0.78362,-0.21965,0.93507,0.62419,0.74238,-0.26126,0.99188,0.51228,0.77858,-0.25903,0.93926,0.62223,0.72898,-0.19364,0.98951,0.51515,0.76518,-0.19408,0.93741,0.60687,0.74026,0.0067,0.9992,0.53871,0.73886,-0.00639,0.99923,0.62453,0.94633,-0.0163,0.93448,0.50217,0.94644,-0.01925,0.93792,0.63374,1.11319,0.25715,0.60223,0.48763,1.11774,0.24324,0.59051,0.62868,1.13559,0.27893,0.43539,0.48934,1.13903,0.26583,0.3143,0.65004,1.18213,0.17113,0.385,0.4769,1.18833,0.14037,0.36338
17825,0.56175,0.30765,-0.31087,0.99999,0.56773,0.28835,-0.29281,0.99998,0.57251,0.2886,-0.29291,0.99998,0.57749,0.28911,-0.29295,0.99998,0.55552,0.28888,-0.28902,0.99998,0.55145,0.28954,-0.28904,0.99997,0.54681,0.29027,-0.2891,0.99997,0.58615,0.2995,-0.18025,0.99998,0.54089,0.30269,-0.16482,0.99996,0.57051,0.33184,-0.27001,1.0,0.55449,0.33212,-0.26524,0.99999,0.6252,0.4265,-0.11312,0.99999,0.50389,0.42988,-0.10542,0.99994,0.64533,0.59016,-0.07034,0.99699,0.49578,0.59365,-0.06986,0.98887,0.63281,0.72024,-0.19626,0.99663,0.49623,0.74019,-0.18223,0.96516,0.62861,0.76021,-0.24654,0.9914,0.4927,0.78932,-0.2258,0.93417,0.61778,0.74481,-0.27829,0.99193,0.50498,0.78292,-0.26485,0.93845,0.61607,0.7314,-0.21053,0.98958,0.50797,0.76904,-0.201,0.93684,0.59991,0.74156,0.00658,0.99922,0.53175,0.74137,-0.00627,0.99925,0.61921,0.9463,-0.00145,0.93488,0.49722,0.94697,-0.00859,0.9386,0.63238,1.11263,0.27244,0.60193,0.48403,1.11862,0.24547,0.58856,0.62809,1.1348,0.29418,0.43316,0.48548,1.13969,0.26665,0.30994,0.64861,1.18164,0.1854,0.38313,0.47547,1.18942,0.13641,0.3585
17857,0.55386,0.30775,-0.32186,0.99999,0.55982,0.28848,-0.30356,0.99998,0.56463,0.28865,-0.30366,0.99998,0.56949,0.28911,-0.30371,0.99998,0.54773,0.28927,-0.30002,0.99997,0.54378,0.28994,-0.30005,0.99997,0.53926,0.29073,-0.30011,0.99996,0.57837,0.29948,-0.18823,0.99998,0.53349,0.30319,-0.17362,0.99996,0.56263,0.33186,-0.2797,0.99999,0.54656,0.33232,-0.27525,0.99999,0.61755,0.42667,-0.11736,0.99999,0.49611,0.43136,-0.10803,0.99994,0.63865,0.59059,-0.07646,0.99708,0.48764,0.59435,-0.06981,0.98876,0.62559,0.72089,-0.21109,0.99666,0.48875,0.74139,-0.18574,0.96477,0.62157,0.76105,-0.26281,0.99145,0.48519,0.79086,-0.2293,0.93364,0.61097,0.7459,-0.29535,0.99197,0.49762,0.78414,-0.26926,0.93796,0.60926,0.73231,-0.22584,0.98963,0.50069,0.77008,-0.20465,0.93642,0.59427,0.74184,0.0064,0.99922,0.52421,0.74184,-0.0061,0.99925,0.61382,0.94697,-0.00372,0.93519,0.4896,0.94761,-0.0105,0.93895,0.63025,1.1135,0.27287,0.60003,0.47697,1.12516,0.23623,0.58487,0.627,1.13544,0.29477,0.42659,0.47836,1.1463,0.25634,0.30367,0.64491,1.18325,0.18314,0.37965,0.47015,1.1971,0.13102,0.35286
17889,0.54465,0.30791,-0.32359,0.99999,0.55047,0.28865,-0.30568,0.99998,0.55522,0.28872,-0.30578,0.99998,0.56,0.28914,-0.30582,0.99998,0.53883,0.28963,-0.30144,0.99997,0.53508,0.29029,-0.30147,0.99996,0.53064,0.29112,-0.30154,0.99996,0.56992,0.29956,-0.192,0.99997,0.52576,0.3037,-0.17402,0.99995,0.55294,0.33198,-0.28199,0.99999,0.53746,0.33261,-0.27655,0.99999,0.60977,0.4269,-0.12602,0.99999,0.48832,0.43408,-0.106,0.99993,0.63024,0.59081,-0.09531,0.99716,0.47772,0.59602,-0.06434,0.98817,0.61845,0.7224,-0.24268,0.99666,0.48137,0.742,-0.17729,0.96292,0.61435,0.76228,-0.29616,0.99142,0.47757,0.79171,-0.22006,0.93084,0.60413,0.74729,-0.32769,0.99194,0.49012,0.78548,-0.25934,0.93533,0.60251,0.73365,-0.25712,0.98959,0.49332,0.77116,-0.19592,0.93389,0.58699,0.74327,0.00462,0.99924,0.51617,0.74427,-0.00434,0.99925,0.60597,0.94746,0.00627,0.9344,0.48472,0.94753,0.01095,0.93875,0.62423,1.11231,0.30417,0.59649,0.47317,1.12433,0.26811,0.58453,0.62173,1.1332,0.32856,0.42273,0.47471,1.14551,0.28969,0.30346,0.63745,1.18319,0.21547,0.3766,0.46708,1.19594,0.15482,0.35069
17921,0.53723,0.30792,-0.33128,0.99999,0.54333,0.28871,-0.31333,0.99998,0.54812,0.28877,-0.31343,0.99998,0.5529,0.28915,-0.31347,0.99998,0.53139,0.28971,-0.30921,0.99997,0.52731,0.29041,-0.30923,0.99996,0.52341,0.29119,-0.3093,0.99995,0.56289,0.29966,-0.19738,0.99997,0.51803,0.30391,-0.1792,0.99995,0.5454,0.33207,-0.28867,0.99999,0.52972,0.33267,-0.28322,0.99999,0.60136,0.42732,-0.12689,0.99999,0.48183,0.43418,-0.10726,0.99993,0.62165,0.59326,-0.09416,0.99726,0.47167,0.59845,-0.0639,0.98793,0.60938,0.72328,-0.24157,0.99662,0.47248,0.74136,-0.1816,0.96238,0.60585,0.763,-0.29521,0.99129,0.46885,0.79145,-0.22563,0.93011,0.59554,0.748,-0.32727,0.99181,0.48172,0.78557,-0.26618,0.93467,0.5939,0.73426,-0.25641,0.98943,0.48489,0.77119,-0.20085,0.9332,0.57701,0.74342,0.00373,0.99924,0.50644,0.74432,-0.00347,0.99925,0.59777,0.94877,0.00336,0.93676,0.47792,0.95313,0.01095,0.94063,0.61937,1.11292,0.28902,0.60526,0.47037,1.1319,0.26748,0.59272,0.61733,1.13369,0.31181,0.42566,0.47263,1.15373,0.28858,0.30804,0.63247,1.18494,0.2065,0.38428,0.4647,1.20364,0.14944,0.35655
17953,0.53095,0.30789,-0.34405,0.99999,0.53746,0.28867,-0.3265,0.99998,0.54245,0.28874,-0.3266,0.99998,0.54748,0.28908,-0.32664,0.99998,0.5249,0.28964,-0.32241,0.99997,0.52049,0.29037,-0.32243,0.99996,0.51702,0.29113,-0.32247,0.99996,0.55665,0.29966,-0.21385,0.99997,0.51133,0.30392,-0.19629,0.99995,0.54003,0.33211,-0.30279,0.99999,0.52348,0.33268,-0.29743,0.99999,0.59423,0.42732,-0.1514,0.99999,0.47667,0.43546,-0.12549,0.99994,0.61436,0.59573,-0.11741,0.99737,0.46326,0.60092,-0.08597,0.98788,0.60119,0.72359,-0.25079,0.99664,0.46267,0.74204,-0.20195,0.96206,0.59774,0.76311,-0.30456,0.99128,0.45941,0.79141,-0.24597,0.92947,0.58697,0.7482,-0.33424,0.9918,0.47223,0.78594,-0.28383,0.93416,0.58543,0.73479,-0.26458,0.98946,0.47546,0.77153,-0.22034,0.93302,0.57048,0.74426,0.00122,0.99925,0.50074,0.74476,-0.00097,0.99927,0.58978,0.94868,0.01644,0.93744,0.47506,0.9525,0.03703,0.94071,0.61172,1.10542,0.33049,0.60621,0.46858,1.1266,0.30436,0.59536,0.60988,1.12524,0.35694,0.42922,0.47143,1.14782,0.32769,0.31417,0.62568,1.17677,0.25402,0.38451,0.46054,1.19561,0.20107,0.3569
17985,0.52378,0.3069,-0.34117,0.99999,0.53051,0.28755,-0.32386,0.99998,0.53576,0.28764,-0.32396,0.99998,0.54089,0.28802,-0.324,0.99998,0.5176,0.28849,-0.31886,0.99997,0.51311,0.28921,-0.31887,0.99997,0.50946,0.29002,-0.31891,0.99996,0.55012,0.29943,-0.21358,0.99997,0.50397,0.30281,-0.19114,0.99995,0.53316,0.33177,-0.30064,0.99999,0.51632,0.33239,-0.29393,0.99999,0.58665,0.42716,-0.16445,0.99999,0.47034,0.43533,-0.12292,0.99994,0.60709,0.59573,-0.14092,0.9975,0.45563,0.60001,-0.07088,0.98728,0.59248,0.72426,-0.27092,0.99666,0.45357,0.74162,-0.18549,0.96152,0.58893,0.76314,-0.32558,0.99128,0.44981,0.79075,-0.22502,0.92861,0.5785,0.74814,-0.35153,0.99179,0.4619,0.78562,-0.26526,0.93337,0.57692,0.73478,-0.28293,0.98946,0.46508,0.77123,-0.20508,0.93257,0.56345,0.74439,-0.01266,0.99927,0.49457,0.74488,0.01289,0.99927,0.58019,0.94824,0.01191,0.93941,0.47229,0.95181,0.08037,0.93932,0.60547,1.09818,0.3103,0.61608,0.46899,1.11714,0.3627,0.60008,0.60542,1.11788,0.33504,0.43508,0.47303,1.13973,0.38746,0.32807,0.61499,1.16956,0.22751,0.39354,0.45549,1.18089,0.26577,0.36397
18017,0.51889,0.30594,-0.3182,0.99999,0.52573,0.28587,-0.30135,0.99998,0.53098,0.28578,-0.30146,0.99998,0.53588,0.2861,-0.30151,0.99998,0.5126,0.28689,-0.29638,0.99997,0.50782,0.28758,-0.29637,0.99997,0.50374,0.28844,-0.29641,0.99996,0.54446,0.29867,-0.19475,0.99997,0.49802,0.30176,-0.17063,0.99995,0.52852,0.33145,-0.27838,0.99999,0.51194,0.33209,-0.27142,0.99999,0.57981,0.42663,-0.14953,0.99999,0.46415,0.43511,-0.09213,0.99993,0.59984,0.59545,-0.11841,0.99759,0.44941,0.59924,-0.04458,0.98641,0.58572,0.72389,-0.25259,0.99668,0.44549,0.74131,-0.1597,0.9603,0.58086,0.76309,-0.30614,0.99133,0.44129,0.78878,-0.19971,0.92698,0.57141,0.74774,-0.33449,0.99183,0.4533,0.78525,-0.24038,0.93197,0.57011,0.7346,-0.26568,0.98953,0.45676,0.77107,-0.17934,0.93142,0.55628,0.7444,-0.01484,0.99928,0.4873,0.74477,0.0151,0.99926,0.57213,0.9489,0.00346,0.94091,0.47037,0.9507,0.08393,0.93688,0.59643,1.10354,0.26752,0.62289,0.46369,1.11856,0.33851,0.60246,0.59639,1.12411,0.28796,0.43599,0.46802,1.14367,0.36015,0.33952,0.60385,1.17592,0.17473,0.3984,0.44845,1.18161,0.23691,0.36863
18049,0.51283,0.30491,-0.3184,0.99999,0.5202,0.28388,-0.30179,0.99998,0.52529,0.28382,-0.30191,0.99998,0.5301,0.28405,-0.30196,0.99998,0.50695,0.28477,-0.29672,0.99997,0.50198,0.28536,-0.29671,0.99996,0.49748,0.28623,-0.29674,0.99996,0.53849,0.29726,-0.19421,0.99997,0.492,0.29965,-0.17097,0.99995,0.5223,0.33086,-0.27843,0.99999,0.50609,0.33156,-0.27175,0.99999,0.57318,0.42516,-0.14568,0.99999,0.45577,0.43371,-0.08793,0.99993,0.59464,0.59151,-0.11662,0.99769,0.44315,0.59683,-0.03737,0.98502,0.57754,0.72119,-0.24919,0.99671,0.43881,0.74092,-0.15542,0.95863,0.57266,0.76145,-0.30347,0.9914,0.43359,0.787,-0.19531,0.92496,0.563,0.74642,-0.33094,0.99189,0.44512,0.78481,-0.23716,0.93018,0.5613,0.73287,-0.26179,0.9896,0.44878,0.77068,-0.17538,0.92974,0.54967,0.7442,-0.01839,0.99929,0.48104,0.74469,0.01865,0.99924,0.56401,0.94886,0.00256,0.94157,0.46806,0.95048,0.08703,0.93273,0.58674,1.10296,0.27904,0.62525,0.46232,1.11755,0.34349,0.60329,0.587,1.12328,0.30186,0.4377,0.46695,1.14343,0.36552,0.35068,0.59319,1.17547,0.19231,0.40167,0.44711,1.17915,0.24361,0.37294
18081,0.5081,0.30316,-0.31076,0.99999,0.51558,0.28236,-0.29364,0.99998,0.52066,0.28254,-0.29377,0.99998,0.52521,0.28288,-0.29383,0.99998,0.50156,0.28234,-0.28963,0.99997,0.49776,0.28262,-0.28963,0.99996,0.4927,0.28322,-0.28967,0.99995,0.53261,0.2965,-0.1822,0.99997,0.48771,0.29663,-0.16393,0.99994,0.51723,0.32967,-0.26893,0.99999,0.50046,0.33,-0.26366,0.99999,0.5666,0.42414,-0.13897,0.99999,0.45093,0.43183,-0.07908,0.99993,0.5894,0.58826,-0.11233,0.99776,0.43739,0.59359,-0.03188,0.98382,0.5724,0.71691,-0.23907,0.9967,0.43382,0.7381,-0.15149,0.95643,0.56804,0.75916,-0.29292,0.99135,0.42718,0.78346,-0.19074,0.92201,0.55745,0.7449,-0.31843,0.99186,0.43834,0.78281,-0.23246,0.92762,0.55529,0.73134,-0.2506,0.98956,0.44227,0.76938,-0.17129,0.92719,0.54399,0.74323,-0.01868,0.99926,0.47557,0.7446,0.01895,0.99918,0.55536,0.9486,-0.00025,0.93878,0.46564,0.95024,0.07947,0.92445,0.57341,1.10377,0.27454,0.61413,0.4608,1.11928,0.32122,0.59452,0.57312,1.12451,0.29696,0.43331,0.46524,1.14662,0.34203,0.35456,0.58011,1.17556,0.19034,0.39427,0.4468,1.17975,0.21842,0.36829
18113,0.50442,0.30275,-0.31236,0.99999,0.51235,0.28212,-0.29575,0.99998,0.51737,0.28239,-0.29589,0.99998,0.52179,0.28285,-0.29595,0.99998,0.49733,0.28136,-0.29255,0.99997,0.49368,0.28138,-0.29254,0.99996,0.48995,0.28157,-0.29258,0.99995,0.52818,0.29628,-0.18273,0.99997,0.48417,0.29386,-0.16634,0.99994,0.513,0.32956,-0.26972,0.99999,0.49564,0.32894,-0.26402,0.99999,0.56158,0.42369,-0.13716,0.99999,0.44561,0.42908,-0.07929,0.99992,0.58442,0.58441,-0.11166,0.99783,0.43111,0.59045,-0.02568,0.98291,0.56623,0.7127,-0.23867,0.99666,0.42583,0.73663,-0.14678,0.95568,0.56197,0.7569,-0.29281,0.99127,0.41859,0.78156,-0.18455,0.92142,0.55115,0.74356,-0.31746,0.99179,0.42855,0.78173,-0.22891,0.92727,0.54895,0.72985,-0.24971,0.98947,0.43307,0.76893,-0.16742,0.92684,0.54011,0.74003,-0.02077,0.99922,0.47192,0.74274,0.02105,0.99911,0.54656,0.94847,-0.01494,0.93782,0.46413,0.94943,0.07507,0.91632,0.55919,1.10436,0.25994,0.60861,0.46122,1.11757,0.31401,0.58554,0.55893,1.12509,0.28151,0.43179,0.46537,1.14591,0.33435,0.36091,0.56254,1.17591,0.17372,0.38976,0.4473,1.17546,0.21181,0.36491
18160,0.50155,0.30274,-0.31664,0.99999,0.50928,0.28186,-0.30043,0.99997,0.51389,0.2822,-0.30057,0.99998,0.51871,0.28278,-0.30063,0.99997,0.49417,0.28077,-0.29769,0.99997,0.48927,0.28068,-0.29769,0.99996,0.48632,0.28085,-0.29775,0.99995,0.52343,0.29573,-0.18503,0.99997,0.48086,0.29213,-0.17247,0.99994,0.50969,0.32956,-0.27224,0.99999,0.49195,0.32877,-0.26809,0.99999,0.55834,0.42324,-0.1363,0.99999,0.4412,0.42695,-0.08173,0.99992,0.58043,0.58243,-0.10122,0.99789,0.42564,0.59006,-0.02771,0.98276,0.56164,0.70779,-0.22957,0.9967,0.41677,0.73347,-0.14862,0.95654,0.55695,0.75338,-0.28119,0.99138,0.40961,0.77882,-0.18563,0.92319,0.54605,0.7408,-0.30664,0.9919,0.4195,0.77711,-0.22971,0.9291,0.54396,0.72679,-0.24055,0.98962,0.42483,0.76481,-0.16899,0.92865,0.53606,0.73682,-0.01885,0.99919,0.46876,0.74121,0.01911,0.99907,0.53857,0.94843,-0.01473,0.93367,0.46217,0.94866,0.06658,0.90604,0.55014,1.10511,0.27003,0.58951,0.46088,1.11804,0.30082,0.56652,0.54971,1.12563,0.29458,0.4243,0.46416,1.14584,0.32059,0.35554,0.554,1.17592,0.19493,0.37481,0.4504,1.17595,0.20108,0.35209
